"id";"nom";"categorie";"type";"plugin_origine";"id_local";"plugin_final";"editor_id";"statut_nom";"source_nom";"exclusion";"disponibilite_serveur"
"skyrim.esm|0AD4C9";"Casque en peau de guérison";"Armure / vêtement";"ARMO";"Skyrim.esm";"0AD4C9";"Skyrim.esm";"EnchArmorHideHelmetRestoration02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0AD4CA";"Casque en peau de guérison accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0AD4CA";"Skyrim.esm";"EnchArmorHideHelmetRestoration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|07A158";"Casque en peau de guérison minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"07A158";"Skyrim.esm";"EnchArmorHideHelmetRestoration01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0AD4C5";"Casque en peau de magie";"Armure / vêtement";"ARMO";"Skyrim.esm";"0AD4C5";"Skyrim.esm";"EnchArmorHideHelmetMagicka02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0AD4C6";"Casque en peau de magie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0AD4C6";"Skyrim.esm";"EnchArmorHideHelmetMagicka03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|07A155";"Casque en peau de magie minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"07A155";"Skyrim.esm";"EnchArmorHideHelmetMagicka01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|04C3CB";"Casque falmer";"Armure / vêtement";"ARMO";"Skyrim.esm";"04C3CB";"Dawnguard.esm";"ArmorFAlmerHelmet";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"";"À vérifier"
"dawnguard.esm|00E8E0";"Casque falmer durci";"Armure / vêtement";"ARMO";"Dawnguard.esm";"00E8E0";"Dawnguard.esm";"DLC1ArmorFAlmerHardenedHelmet";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"";"À vérifier"
"skyrim.esm|08B6A3";"Casque impérial d'alchimie";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A3";"Skyrim.esm";"EnchArmorImperialHelmetAlchemy02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A4";"Casque impérial d'alchimie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A4";"Skyrim.esm";"EnchArmorImperialHelmetAlchemy03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A2";"Casque impérial d'alchimie minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A2";"Skyrim.esm";"EnchArmorImperialHelmetAlchemy01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A6";"Casque impérial d'altération";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A6";"Skyrim.esm";"EnchArmorImperialHelmetAlteration02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A7";"Casque impérial d'altération accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A7";"Skyrim.esm";"EnchArmorImperialHelmetAlteration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A5";"Casque impérial d'altération minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A5";"Skyrim.esm";"EnchArmorImperialHelmetAlteration01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B8";"Casque impérial d'archerie";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B8";"Skyrim.esm";"EnchArmorImperialHelmetMarksman02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B9";"Casque impérial d'archerie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B9";"Skyrim.esm";"EnchArmorImperialHelmetMarksman03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B7";"Casque impérial d'archerie minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B7";"Skyrim.esm";"EnchArmorImperialHelmetMarksman01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B2";"Casque impérial d'illusion";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B2";"Skyrim.esm";"EnchArmorImperialHelmetIllusion02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B3";"Casque impérial d'illusion accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B3";"Skyrim.esm";"EnchArmorImperialHelmetIllusion03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B1";"Casque impérial d'illusion minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B1";"Skyrim.esm";"EnchArmorImperialHelmetIllusion01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A9";"Casque impérial de conjuration";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A9";"Skyrim.esm";"EnchArmorImperialHelmetConjuration02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6AA";"Casque impérial de conjuration accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6AA";"Skyrim.esm";"EnchArmorImperialHelmetConjuration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6A8";"Casque impérial de conjuration minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6A8";"Skyrim.esm";"EnchArmorImperialHelmetConjuration01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6AC";"Casque impérial de destruction";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6AC";"Skyrim.esm";"EnchArmorImperialHelmetDestruction02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6AD";"Casque impérial de destruction accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6AD";"Skyrim.esm";"EnchArmorImperialHelmetDestruction03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6AB";"Casque impérial de destruction minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6AB";"Skyrim.esm";"EnchArmorImperialHelmetDestruction01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6BB";"Casque impérial de guérison";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6BB";"Skyrim.esm";"EnchArmorImperialHelmetRestoration02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6BC";"Casque impérial de guérison accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6BC";"Skyrim.esm";"EnchArmorImperialHelmetRestoration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6BA";"Casque impérial de guérison minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6BA";"Skyrim.esm";"EnchArmorImperialHelmetRestoration01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B5";"Casque impérial de magie";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B5";"Skyrim.esm";"EnchArmorImperialHelmetMagicka02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B4";"Casque impérial de magie minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B4";"Skyrim.esm";"EnchArmorImperialHelmetMagicka01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C3";"Casque impérial léger d'alchimie";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C3";"Skyrim.esm";"EnchArmorImperialLightHelmetAlchemy02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6BE";"Casque impérial léger d'alchimie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6BE";"Skyrim.esm";"EnchArmorImperialLightHelmetAlchemy03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6BD";"Casque impérial léger d'alchimie minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6BD";"Skyrim.esm";"EnchArmorImperialLightHelmetAlchemy01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C0";"Casque impérial léger d'altération";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C0";"Skyrim.esm";"EnchArmorImperialLightHelmetAlteration02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C1";"Casque impérial léger d'altération accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C1";"Skyrim.esm";"EnchArmorImperialLightHelmetAlteration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6BF";"Casque impérial léger d'altération minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6BF";"Skyrim.esm";"EnchArmorImperialLightHelmetAlteration01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6CD";"Casque impérial léger d'illusion";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6CD";"Skyrim.esm";"EnchArmorImperialLightHelmetIllusion02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6CE";"Casque impérial léger d'illusion accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6CE";"Skyrim.esm";"EnchArmorImperialLightHelmetIllusion03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6CC";"Casque impérial léger d'illusion minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6CC";"Skyrim.esm";"EnchArmorImperialLightHelmetIllusion01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C4";"Casque impérial léger de conjuration";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C4";"Skyrim.esm";"EnchArmorImperialLightHelmetConjuration02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C5";"Casque impérial léger de conjuration accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C5";"Skyrim.esm";"EnchArmorImperialLightHelmetConjuration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C2";"Casque impérial léger de conjuration minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C2";"Skyrim.esm";"EnchArmorImperialLightHelmetConjuration01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C7";"Casque impérial léger de destruction";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C7";"Skyrim.esm";"EnchArmorImperialLightHelmetDestruction02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C8";"Casque impérial léger de destruction accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C8";"Skyrim.esm";"EnchArmorImperialLightHelmetDestruction03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6C6";"Casque impérial léger de destruction minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6C6";"Skyrim.esm";"EnchArmorImperialLightHelmetDestruction01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6D0";"Casque impérial léger de magie";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6D0";"Skyrim.esm";"EnchArmorImperialLightHelmetMagicka02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6B6";"Casque impérial léger de magie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6B6";"Skyrim.esm";"EnchArmorImperialLightHelmetMagicka03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|08B6CF";"Casque impérial léger de magie minime";"Armure / vêtement";"ARMO";"Skyrim.esm";"08B6CF";"Skyrim.esm";"EnchArmorImperialLightHelmetMagicka01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|105F14";"Casque léger elfique";"Armure / vêtement";"ARMO";"Skyrim.esm";"105F14";"Skyrim.esm";"ArmorElvenLightHelmet";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dawnguard.esm|0023EB";"Casque lourd falmer";"Armure / vêtement";"ARMO";"Dawnguard.esm";"0023EB";"Dawnguard.esm";"DLC1ArmorFAlmerHeavyHelmet";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"";"À vérifier"
"dragonborn.esm|0291D4";"Casque nordique d'alchimie accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291D4";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetAlchemy03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291D6";"Casque nordique d'alchimie extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291D6";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetAlchemy05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291D5";"Casque nordique d'alchimie majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291D5";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetAlchemy04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291D7";"Casque nordique d'altération accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291D7";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetAlteration03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291D9";"Casque nordique d'altération extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291D9";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetAlteration05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291D8";"Casque nordique d'altération majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291D8";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetAlteration04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E6";"Casque nordique d'archerie accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E6";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetMarksman03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E8";"Casque nordique d'archerie extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E8";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetMarksman05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E7";"Casque nordique d'archerie majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E7";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetMarksman04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E0";"Casque nordique d'illusion accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E0";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetIllusion03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E2";"Casque nordique d'illusion extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E2";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetIllusion05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E1";"Casque nordique d'illusion majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E1";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetIllusion04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291DA";"Casque nordique de conjuration accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291DA";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetConjuration03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291DC";"Casque nordique de conjuration extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291DC";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetConjuration05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291DB";"Casque nordique de conjuration majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291DB";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetConjuration04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291DD";"Casque nordique de destruction accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291DD";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetDestruction03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291DF";"Casque nordique de destruction extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291DF";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetDestruction05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291DE";"Casque nordique de destruction majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291DE";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetDestruction04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E9";"Casque nordique de guérison accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E9";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetRestoration03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291EB";"Casque nordique de guérison extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291EB";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetRestoration05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291EA";"Casque nordique de guérison majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291EA";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetRestoration04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E3";"Casque nordique de magie accrue";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E3";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetMagicka03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E5";"Casque nordique de magie extrême";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E5";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetMagicka05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291E4";"Casque nordique de magie majeure";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291E4";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetMagicka04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0291EC";"Casque nordique de respiration aquatique";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0291EC";"Dragonborn.esm";"DLC2EnchArmorNordicHeavyHelmetWaterbreathing";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|013959";"Casque orque";"Armure / vêtement";"ARMO";"Skyrim.esm";"013959";"Update.esm";"ArmorOrcishHelmet";"Table française";"Skyrim - Interface.bsa : strings\update_french.strings";"";"À vérifier"
"skyrim.esm|0CF7FC";"Casque orque d'alchimie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF7FC";"Skyrim.esm";"EnchArmorOrcishHelmetAlchemy03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF7FE";"Casque orque d'alchimie extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF7FE";"Skyrim.esm";"EnchArmorOrcishHelmetAlchemy05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF7FD";"Casque orque d'alchimie majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF7FD";"Skyrim.esm";"EnchArmorOrcishHelmetAlchemy04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF7FF";"Casque orque d'altération accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF7FF";"Skyrim.esm";"EnchArmorOrcishHelmetAlteration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF801";"Casque orque d'altération extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF801";"Skyrim.esm";"EnchArmorOrcishHelmetAlteration05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF800";"Casque orque d'altération majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF800";"Skyrim.esm";"EnchArmorOrcishHelmetAlteration04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF811";"Casque orque d'archerie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF811";"Skyrim.esm";"EnchArmorOrcishHelmetMarksman03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF813";"Casque orque d'archerie extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF813";"Skyrim.esm";"EnchArmorOrcishHelmetMarksman05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF812";"Casque orque d'archerie majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF812";"Skyrim.esm";"EnchArmorOrcishHelmetMarksman04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF80B";"Casque orque d'illusion accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF80B";"Skyrim.esm";"EnchArmorOrcishHelmetIllusion03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF80D";"Casque orque d'illusion extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF80D";"Skyrim.esm";"EnchArmorOrcishHelmetIllusion05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF80C";"Casque orque d'illusion majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF80C";"Skyrim.esm";"EnchArmorOrcishHelmetIllusion04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF802";"Casque orque de conjuration accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF802";"Skyrim.esm";"EnchArmorOrcishHelmetConjuration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF804";"Casque orque de conjuration extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF804";"Skyrim.esm";"EnchArmorOrcishHelmetConjuration05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF803";"Casque orque de conjuration majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF803";"Skyrim.esm";"EnchArmorOrcishHelmetConjuration04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF805";"Casque orque de destruction accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF805";"Skyrim.esm";"EnchArmorOrcishHelmetDestruction03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF807";"Casque orque de destruction extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF807";"Skyrim.esm";"EnchArmorOrcishHelmetDestruction05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF806";"Casque orque de destruction majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF806";"Skyrim.esm";"EnchArmorOrcishHelmetDestruction04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF814";"Casque orque de guérison accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF814";"Skyrim.esm";"EnchArmorOrcishHelmetRestoration03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF816";"Casque orque de guérison extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF816";"Skyrim.esm";"EnchArmorOrcishHelmetRestoration05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF815";"Casque orque de guérison majeure";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF815";"Skyrim.esm";"EnchArmorOrcishHelmetRestoration04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF80E";"Casque orque de magie accrue";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF80E";"Skyrim.esm";"EnchArmorOrcishHelmetMagicka03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CF810";"Casque orque de magie extrême";"Armure / vêtement";"ARMO";"Skyrim.esm";"0CF810";"Skyrim.esm";"EnchArmorOrcishHelmetMagicka05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
