"source";"source_id";"type";"plugin";"entree";"cible";"cible_id";"type_cible";"quantite";"niveau";"chance_vide";"flags_liste";"globale_chance";"concerne_keizaal"
"LCharWarlock03Necro";"skyrim.esm|0551E2";"LVLN";"Skyrim.esm";"7";"EncWarlockNecro03ImperialF";"skyrim.esm|0551C6";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock03Necro";"skyrim.esm|0551E2";"LVLN";"Skyrim.esm";"8";"EncWarlockNecro03ImperialM";"skyrim.esm|0551C7";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock03Necro";"skyrim.esm|0551E2";"LVLN";"Skyrim.esm";"9";"EncWarlockNecro03BretonM";"skyrim.esm|0551C1";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock03Necro";"skyrim.esm|0551E2";"LVLN";"Skyrim.esm";"10";"EncWarlockNecro03BretonF";"skyrim.esm|0551C0";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"1";"EncWarlockNecro02BretonF";"skyrim.esm|0551B8";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"2";"EncWarlockNecro02BretonM";"skyrim.esm|0551B9";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"3";"EncWarlockNecro02DarkElfF";"skyrim.esm|0551BA";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"4";"EncWarlockNecro02DarkElfM";"skyrim.esm|0551BB";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"5";"EncWarlockNecro02HighElfF";"skyrim.esm|0551BC";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"6";"EncWarlockNecro02HighElfM";"skyrim.esm|0551BD";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"7";"EncWarlockNecro02ImperialF";"skyrim.esm|0551BE";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"8";"EncWarlockNecro02ImperialM";"skyrim.esm|0551BF";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"9";"EncWarlockNecro02BretonM";"skyrim.esm|0551B9";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock02Necro";"skyrim.esm|0551E1";"LVLN";"Skyrim.esm";"10";"EncWarlockNecro02BretonF";"skyrim.esm|0551B8";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"1";"EncWarlockNecro01BretonF";"skyrim.esm|0551B0";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"2";"EncWarlockNecro01BretonM";"skyrim.esm|0551B1";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"3";"EncWarlockNecro01DarkElfF";"skyrim.esm|0551B2";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"4";"EncWarlockNecro01DarkElfM";"skyrim.esm|0551B3";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"5";"EncWarlockNecro01HighElfF";"skyrim.esm|0551B4";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"6";"EncWarlockNecro01HighElfM";"skyrim.esm|0551B5";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"7";"EncWarlockNecro01ImperialF";"skyrim.esm|0551B6";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"8";"EncWarlockNecro01ImperialM";"skyrim.esm|0551B7";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"9";"EncWarlockNecro01BretonM";"skyrim.esm|0551B1";"NPC_";"1";"1";"0";"3";"";"true"
"LCharWarlock01Necro";"skyrim.esm|0551E0";"LVLN";"Skyrim.esm";"10";"EncWarlockNecro01BretonF";"skyrim.esm|0551B0";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"1";"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"1";"1";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"2";"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"1";"12";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"3";"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"1";"20";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"4";"SubCharVampire03Boss";"skyrim.esm|02EAE7";"LVLN";"1";"28";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"5";"SubCharVampire04Boss";"skyrim.esm|02EAE8";"LVLN";"1";"38";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"6";"SubCharVampire05Boss";"skyrim.esm|02EAE9";"LVLN";"1";"48";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"7";"SubCharVampire06Boss";"skyrim.esm|02EAEA";"LVLN";"1";"58";"0";"3";"";"true"
"LCharVampireBoss";"skyrim.esm|0339A9";"LVLN";"Dawnguard.esm";"8";"DLC1SubCharVampire07Boss";"dawnguard.esm|002837";"LVLN";"1";"60";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"1";"LCharVampire00";"skyrim.esm|107AA0";"LVLN";"1";"1";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"2";"LCharVampire01";"skyrim.esm|033930";"LVLN";"1";"6";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"3";"LCharVampire02";"skyrim.esm|033942";"LVLN";"1";"12";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"4";"LCharVampire03";"skyrim.esm|033968";"LVLN";"1";"20";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"5";"LCharVampire04";"skyrim.esm|03396B";"LVLN";"1";"28";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"6";"LCharVampire05";"skyrim.esm|03396C";"LVLN";"1";"38";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"7";"LCharVampire06";"skyrim.esm|033970";"LVLN";"1";"48";"0";"3";"";"true"
"LCharVampire";"skyrim.esm|033973";"LVLN";"Dawnguard.esm";"8";"DLC1LCharVampire07";"dawnguard.esm|002836";"LVLN";"1";"60";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"1";"EncVampire06BretonF";"skyrim.esm|033888";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"2";"EncVampire06DarkElfF";"skyrim.esm|033929";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"3";"EncVampire06HighElfF";"skyrim.esm|03392D";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"4";"EncVampire06ImperialF";"skyrim.esm|03392E";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"5";"EncVampire06NordF";"skyrim.esm|03392F";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"6";"DLC1EncVampire06BretonF";"dawnguard.esm|017F8D";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"7";"DLC1EncVampire06DarkElfF";"dawnguard.esm|017F8E";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire06";"skyrim.esm|033970";"LVLN";"Dawnguard.esm";"8";"DLC1EncVampire06NordF";"dawnguard.esm|017F8F";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"1";"EncVampire05BretonF";"skyrim.esm|033883";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"2";"EncVampire05DarkElfF";"skyrim.esm|033884";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"3";"EncVampire05HighElfF";"skyrim.esm|033885";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"4";"EncVampire05ImperialF";"skyrim.esm|033886";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"5";"EncVampire05NordF";"skyrim.esm|033887";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"6";"DLC1EncVampire05BretonF";"dawnguard.esm|017F8A";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"7";"DLC1EncVampire05DarkElfF";"dawnguard.esm|017F8B";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire05";"skyrim.esm|03396C";"LVLN";"Dawnguard.esm";"8";"DLC1EncVampire05NordF";"dawnguard.esm|017F8C";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"1";"EncVampire04BretonF";"skyrim.esm|03387E";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"2";"EncVampire04DarkElfF";"skyrim.esm|03387F";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"3";"EncVampire04HighElfF";"skyrim.esm|033880";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"4";"EncVampire04ImperialF";"skyrim.esm|033881";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"5";"EncVampire04NordF";"skyrim.esm|033882";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"6";"DLC1EncVampire04BretonF";"dawnguard.esm|017F87";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"7";"DLC1EncVampire04DarkElfF";"dawnguard.esm|017F88";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire04";"skyrim.esm|03396B";"LVLN";"Dawnguard.esm";"8";"DLC1EncVampire04NordF";"dawnguard.esm|017F89";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"1";"EncVampire03BretonF";"skyrim.esm|033870";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"2";"EncVampire03DarkElfF";"skyrim.esm|033875";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"3";"EncVampire03HighElfF";"skyrim.esm|03387B";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"4";"EncVampire03ImperialF";"skyrim.esm|03387C";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"5";"EncVampire03NordF";"skyrim.esm|03387D";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"6";"DLC1EncVampire03BretonF";"dawnguard.esm|017F84";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"7";"DLC1EncVampire03DarkElfF";"dawnguard.esm|017F85";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire03";"skyrim.esm|033968";"LVLN";"Dawnguard.esm";"8";"DLC1EncVampire03NordF";"dawnguard.esm|017F86";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"1";"EncVampire02BretonF";"skyrim.esm|033853";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"2";"EncVampire02DarkElfF";"skyrim.esm|033854";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"3";"EncVampire02HighElfF";"skyrim.esm|033855";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"4";"EncVampire02ImperialF";"skyrim.esm|03386E";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"5";"EncVampire02NordF";"skyrim.esm|03386F";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"6";"DLC1EncVampire02BretonF";"dawnguard.esm|0176FF";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"7";"DLC1EncVampire02DarkElfF";"dawnguard.esm|017700";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire02";"skyrim.esm|033942";"LVLN";"Dawnguard.esm";"8";"DLC1EncVampire02NordF";"dawnguard.esm|017701";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"1";"EncVampire01BretonF";"skyrim.esm|03300E";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"2";"EncVampire01DarkElfF";"skyrim.esm|03315A";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"3";"EncVampire01HighElfF";"skyrim.esm|0332C1";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"4";"EncVampire01ImperialF";"skyrim.esm|0332C4";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"5";"EncVampire01NordF";"skyrim.esm|033424";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"6";"DLC1EncVampire01BretonF";"dawnguard.esm|0176FC";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"7";"DLC1EncVampire01DarkElfF";"dawnguard.esm|0176FD";"NPC_";"1";"1";"0";"3";"";"true"
"LCharVampire01";"skyrim.esm|033930";"LVLN";"Dawnguard.esm";"8";"DLC1EncVampire01NordF";"dawnguard.esm|0176FE";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire06Boss";"skyrim.esm|02EAEA";"LVLN";"Dawnguard.esm";"1";"EncVampire06BossBretonM";"skyrim.esm|02EABE";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire06Boss";"skyrim.esm|02EAEA";"LVLN";"Dawnguard.esm";"2";"EncVampire06BossDarkElfM";"skyrim.esm|02EABF";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire06Boss";"skyrim.esm|02EAEA";"LVLN";"Dawnguard.esm";"3";"EncVampire06BossHighElfM";"skyrim.esm|02EAC0";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire06Boss";"skyrim.esm|02EAEA";"LVLN";"Dawnguard.esm";"4";"EncVampire06BossNordM";"skyrim.esm|02EAC1";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire06Boss";"skyrim.esm|02EAEA";"LVLN";"Dawnguard.esm";"5";"EncVampire06BossImperialM";"skyrim.esm|03383F";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire05Boss";"skyrim.esm|02EAE9";"LVLN";"Dawnguard.esm";"1";"EncVampire05BossBretonM";"skyrim.esm|02EA9B";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire05Boss";"skyrim.esm|02EAE9";"LVLN";"Dawnguard.esm";"2";"EncVampire05BossDarkElfM";"skyrim.esm|02EA9D";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire05Boss";"skyrim.esm|02EAE9";"LVLN";"Dawnguard.esm";"3";"EncVampire05BossHighElfM";"skyrim.esm|02EA9C";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire05Boss";"skyrim.esm|02EAE9";"LVLN";"Dawnguard.esm";"4";"EncVampire05BossNordM";"skyrim.esm|02EA9E";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire05Boss";"skyrim.esm|02EAE9";"LVLN";"Dawnguard.esm";"5";"EncVampire05BossImperialM";"skyrim.esm|03383E";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire04Boss";"skyrim.esm|02EAE8";"LVLN";"Dawnguard.esm";"1";"EncVampire04BossBretonM";"skyrim.esm|02E509";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire04Boss";"skyrim.esm|02EAE8";"LVLN";"Dawnguard.esm";"2";"EncVampire04BossDarkElfM";"skyrim.esm|02E50A";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire04Boss";"skyrim.esm|02EAE8";"LVLN";"Dawnguard.esm";"3";"EncVampire04BossHighElfM";"skyrim.esm|02E511";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire04Boss";"skyrim.esm|02EAE8";"LVLN";"Dawnguard.esm";"4";"EncVampire04BossNordM";"skyrim.esm|02E519";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire04Boss";"skyrim.esm|02EAE8";"LVLN";"Dawnguard.esm";"5";"EncVampire04BossImperialM";"skyrim.esm|033828";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire03Boss";"skyrim.esm|02EAE7";"LVLN";"Dawnguard.esm";"1";"EncVampire03BossBretonM";"skyrim.esm|02E1F1";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire03Boss";"skyrim.esm|02EAE7";"LVLN";"Dawnguard.esm";"2";"EncVampire03BossDarkElfM";"skyrim.esm|02E1F8";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire03Boss";"skyrim.esm|02EAE7";"LVLN";"Dawnguard.esm";"3";"EncVampire03BossHighElfM";"skyrim.esm|02E1F9";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire03Boss";"skyrim.esm|02EAE7";"LVLN";"Dawnguard.esm";"4";"EncVampire03BossNordM";"skyrim.esm|02E1FC";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire03Boss";"skyrim.esm|02EAE7";"LVLN";"Dawnguard.esm";"5";"EncVampire03BossImperialM";"skyrim.esm|03377C";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"Dawnguard.esm";"1";"EncVampire02BossBretonM";"skyrim.esm|02E1DC";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"Dawnguard.esm";"2";"EncVampire02BossDarkElfM";"skyrim.esm|02E1DD";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"Dawnguard.esm";"3";"EncVampire02BossHighElfM";"skyrim.esm|02E1E1";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"Dawnguard.esm";"4";"EncVampire02BossNordM";"skyrim.esm|02E1E2";"NPC_";"1";"1";"0";"3";"";"true"
"SubCharVampire02Boss";"skyrim.esm|02EAE6";"LVLN";"Dawnguard.esm";"5";"EncVampire02BossImperialM";"skyrim.esm|03377B";"NPC_";"1";"1";"0";"3";"";"true"
"LCharBanditWizardNordM";"skyrim.esm|01B0FB";"LVLN";"Skyrim.esm";"1";"EncBandit01MagicNordM";"skyrim.esm|039D37";"NPC_";"1";"1";"0";"3";"";"true"
"LCharBanditWizardNordM";"skyrim.esm|01B0FB";"LVLN";"Skyrim.esm";"2";"EncBandit02MagicNordM";"skyrim.esm|039D3E";"NPC_";"1";"5";"0";"3";"";"true"
"LCharBanditWizardNordM";"skyrim.esm|01B0FB";"LVLN";"Skyrim.esm";"3";"EncBandit03MagicNordM";"skyrim.esm|039D49";"NPC_";"1";"9";"0";"3";"";"true"
"LCharBanditWizardNordM";"skyrim.esm|01B0FB";"LVLN";"Skyrim.esm";"4";"EncBandit04MagicNordM";"skyrim.esm|039D50";"NPC_";"1";"14";"0";"3";"";"true"
"LCharBanditWizardNordM";"skyrim.esm|01B0FB";"LVLN";"Skyrim.esm";"5";"EncBandit05MagicNordM";"skyrim.esm|039D57";"NPC_";"1";"19";"0";"3";"";"true"
"LCharBanditWizardNordM";"skyrim.esm|01B0FB";"LVLN";"Skyrim.esm";"6";"EncBandit06MagicNordM";"skyrim.esm|039D5E";"NPC_";"1";"25";"0";"3";"";"true"
"LCharBanditWizardNordF";"skyrim.esm|01B0F7";"LVLN";"Skyrim.esm";"1";"EncBandit01MagicNordF";"skyrim.esm|039D36";"NPC_";"1";"1";"0";"3";"";"true"
"LCharBanditWizardNordF";"skyrim.esm|01B0F7";"LVLN";"Skyrim.esm";"2";"EncBandit02MagicNordF";"skyrim.esm|039D3D";"NPC_";"1";"5";"0";"3";"";"true"
"LCharBanditWizardNordF";"skyrim.esm|01B0F7";"LVLN";"Skyrim.esm";"3";"EncBandit03MagicNordF";"skyrim.esm|039D48";"NPC_";"1";"9";"0";"3";"";"true"
"LCharBanditWizardNordF";"skyrim.esm|01B0F7";"LVLN";"Skyrim.esm";"4";"EncBandit04MagicNordF";"skyrim.esm|039D4F";"NPC_";"1";"14";"0";"3";"";"true"
"LCharBanditWizardNordF";"skyrim.esm|01B0F7";"LVLN";"Skyrim.esm";"5";"EncBandit05MagicNordF";"skyrim.esm|039D56";"NPC_";"1";"19";"0";"3";"";"true"
"LCharBanditWizardNordF";"skyrim.esm|01B0F7";"LVLN";"Skyrim.esm";"6";"EncBandit06MagicNordF";"skyrim.esm|039D5D";"NPC_";"1";"25";"0";"3";"";"true"
"LCharBanditWizardEvenTonedM";"skyrim.esm|01B0F5";"LVLN";"Skyrim.esm";"1";"EncBandit01MagicDarkElfM";"skyrim.esm|039D35";"NPC_";"1";"1";"0";"3";"";"true"
"LCharBanditWizardEvenTonedM";"skyrim.esm|01B0F5";"LVLN";"Skyrim.esm";"2";"EncBandit02MagicDarkElfM";"skyrim.esm|039D3C";"NPC_";"1";"5";"0";"3";"";"true"
"LCharBanditWizardEvenTonedM";"skyrim.esm|01B0F5";"LVLN";"Skyrim.esm";"3";"EncBandit03MagicDarkElfM";"skyrim.esm|039D47";"NPC_";"1";"9";"0";"3";"";"true"
"LCharBanditWizardEvenTonedM";"skyrim.esm|01B0F5";"LVLN";"Skyrim.esm";"4";"EncBandit04MagicDarkElfM";"skyrim.esm|039D4E";"NPC_";"1";"14";"0";"3";"";"true"
"LCharBanditWizardEvenTonedM";"skyrim.esm|01B0F5";"LVLN";"Skyrim.esm";"5";"EncBandit05MagicDarkElfM";"skyrim.esm|039D55";"NPC_";"1";"19";"0";"3";"";"true"
"LCharBanditWizardEvenTonedM";"skyrim.esm|01B0F5";"LVLN";"Skyrim.esm";"6";"EncBandit06MagicDarkElfM";"skyrim.esm|039D5C";"NPC_";"1";"25";"0";"3";"";"true"
"LCharBanditWizardEvenTonedF";"skyrim.esm|01B0F4";"LVLN";"Skyrim.esm";"1";"EncBandit01MagicDarkElfF";"skyrim.esm|039D34";"NPC_";"1";"1";"0";"3";"";"true"
"LCharBanditWizardEvenTonedF";"skyrim.esm|01B0F4";"LVLN";"Skyrim.esm";"2";"EncBandit02MagicDarkElfF";"skyrim.esm|039D3B";"NPC_";"1";"5";"0";"3";"";"true"
"LCharBanditWizardEvenTonedF";"skyrim.esm|01B0F4";"LVLN";"Skyrim.esm";"3";"EncBandit03MagicDarkElfF";"skyrim.esm|039D46";"NPC_";"1";"9";"0";"3";"";"true"
"LCharBanditWizardEvenTonedF";"skyrim.esm|01B0F4";"LVLN";"Skyrim.esm";"4";"EncBandit04MagicDarkElfF";"skyrim.esm|039D4D";"NPC_";"1";"14";"0";"3";"";"true"
"LCharBanditWizardEvenTonedF";"skyrim.esm|01B0F4";"LVLN";"Skyrim.esm";"5";"EncBandit05MagicDarkElfF";"skyrim.esm|039D54";"NPC_";"1";"19";"0";"3";"";"true"
"LCharBanditWizardEvenTonedF";"skyrim.esm|01B0F4";"LVLN";"Skyrim.esm";"6";"EncBandit06MagicDarkElfF";"skyrim.esm|039D5B";"NPC_";"1";"25";"0";"3";"";"true"
"LCharBanditWizardCommonerM";"skyrim.esm|01B0F3";"LVLN";"Skyrim.esm";"1";"EncBandit01MagicBretonM";"skyrim.esm|039D33";"NPC_";"1";"1";"0";"3";"";"true"
"LCharBanditWizardCommonerM";"skyrim.esm|01B0F3";"LVLN";"Skyrim.esm";"2";"EncBandit02MagicBretonM";"skyrim.esm|039D3A";"NPC_";"1";"5";"0";"3";"";"true"
"LCharBanditWizardCommonerM";"skyrim.esm|01B0F3";"LVLN";"Skyrim.esm";"3";"EncBandit03MagicBretonM";"skyrim.esm|039D45";"NPC_";"1";"9";"0";"3";"";"true"
"LCharBanditWizardCommonerM";"skyrim.esm|01B0F3";"LVLN";"Skyrim.esm";"4";"EncBandit04MagicBretonM";"skyrim.esm|039D4C";"NPC_";"1";"14";"0";"3";"";"true"
"LCharBanditWizardCommonerM";"skyrim.esm|01B0F3";"LVLN";"Skyrim.esm";"5";"EncBandit05MagicBretonM";"skyrim.esm|039D53";"NPC_";"1";"19";"0";"3";"";"true"
