"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z";"contenu_direct"
"Fissure glaciale";"Fissure glaciale";"dawnguard.esm|001C09";"dawnguard.esm|00C246";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"4608.00390625";"10052.5009765625";"8713.8427734375";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Fissure glaciale";"Fissure glaciale";"dawnguard.esm|001C09";"dawnguard.esm|00C23E";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"4165.42529296875";"12832.7646484375";"7054.60107421875";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Cairn de l'âme";"testl";"dawnguard.esm|0042B5";"dawnguard.esm|00481E";"Coffre";"skyrim.esm|02064F";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-402.822998046875";"310.62225341796875";"1.5922317504882812";"LootBanditChestBossBase × 1 [skyrim.esm|0B420A] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootBanditGold × 1 [skyrim.esm|037C27] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootBanditGems25 × 1 [skyrim.esm|08778C] ; LootBanditJewelry25 × 1 [skyrim.esm|08778D] ; LootBanditScrolls10 × 2 [skyrim.esm|0A44CD] ; LootImperialLuck × 5 [skyrim.esm|0AA02C] ; LootBanditChestBossMagicItem25 × 1 [skyrim.esm|0348FD] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LItemEnchJewelryAll15 × 1 [skyrim.esm|101073] ; LItemSpecialLoot100 × 1 [skyrim.esm|1031D0] ; LootStaffsAll15 × 1 [skyrim.esm|104ABB] ; LootEnchRobes10 × 1 [skyrim.esm|10F9B5]"
"Château Volkihar";"Volkihar North Tower";"dawnguard.esm|007203";"dawnguard.esm|0145DE";"Coffre";"skyrim.esm|020664";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"2399.041015625";"3003.616455078125";"6513.27880859375";"LootStaffsAll15 × 1 [skyrim.esm|104ABB] ; LItemSpecialLoot100 × 1 [skyrim.esm|1031D0] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; LootVampireChestBossBase × 1 [skyrim.esm|07103B] ; LootVampireEnchArmor15 × 1 [skyrim.esm|070EDE] ; LootVampireEnchWeapons15 × 1 [skyrim.esm|070F2F] ; LootVampireGems15 × 1 [skyrim.esm|070F7D] ; LootVampireJewelry25 × 1 [skyrim.esm|070F8A] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireWeapon10 × 1 [skyrim.esm|071036] ; LootVampireArmor10 × 1 [skyrim.esm|070EB3] ; LootVampireArrows25 × 1 [skyrim.esm|070EB7] ; LootVampireLockpick15 × 1 [skyrim.esm|08FFFA] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LItemEnchJewelryAll15 × 1 [skyrim.esm|101073] ; LootWarlockSpellTomes00All15 × 1 [skyrim.esm|04C165] ; LootEnchRobes15 × 1 [skyrim.esm|10F9B4]"
"Château Volkihar";"Volkihar North Tower";"dawnguard.esm|007203";"dawnguard.esm|00CB16";"Coffre";"skyrim.esm|020662";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"1095.172119140625";"1794.915283203125";"6770.8916015625";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootVampireLockpick15 × 1 [skyrim.esm|08FFFA] ; LootVampireWeapon10 × 1 [skyrim.esm|071036] ; LootVampireSoulGems25 × 1 [skyrim.esm|070FFB] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireJewelry25 × 1 [skyrim.esm|070F8A] ; LootVampireGold × 1 [skyrim.esm|070F85] ; LootVampireGems15 × 1 [skyrim.esm|070F7D] ; LootVampireEnchWeapons15 × 1 [skyrim.esm|070F2F] ; LootVampireEnchArmor15 × 1 [skyrim.esm|070EDE] ; LootVampireChestPotions15 × 1 [skyrim.esm|070ED0] ; LootVampireArrows25 × 1 [skyrim.esm|070EB7] ; LootVampireArmor10 × 1 [skyrim.esm|070EB3] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Château Volkihar";"Volkihar North Tower";"dawnguard.esm|007203";"dawnguard.esm|004268";"Armoire";"skyrim.esm|0C2A05";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"3157.184326171875";"2275.58935546875";"6513.2587890625";"LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5]"
"Château Volkihar";"Volkihar North Tower";"dawnguard.esm|007203";"dawnguard.esm|004267";"Armoire";"skyrim.esm|0C2A05";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"2843.988525390625";"2277.63427734375";"6513.2587890625";"LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5]"
"Château Volkihar";"Volkihar North Tower";"dawnguard.esm|007203";"dawnguard.esm|00C9BA";"Coffre";"skyrim.esm|03AC21";"CONT";"Keizaal.esp";"Skyrim.esm";"true";"true";"true";"false";"2068.103759765625";"3419.339599609375";"-30000";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; LItemTorch05 × 1 [skyrim.esm|000E60]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|01A5A0";"Coffre";"skyrim.esm|020670";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"2339.705078125";"-1380.031005859375";"399.99896240234375";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootDraugrLockpick10 × 1 [skyrim.esm|08FFF5] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootDraugrScrolls10 × 1 [skyrim.esm|0A44CE] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootDraugrArmor25 × 1 [skyrim.esm|06883B] ; LootDraugrWeapon15 × 1 [skyrim.esm|068837] ; LootDraugrChestPotions15 × 1 [skyrim.esm|0C2965] ; LootDraugrArrows15 × 1 [skyrim.esm|08850E] ; LootDraugrGems15 × 1 [skyrim.esm|08850F] ; LootDraugrSoulGems20 × 1 [skyrim.esm|068836] ; Or × 20 [skyrim.esm|00000F] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|01840D";"Coffre";"skyrim.esm|020670";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"6453.18798828125";"920.0686645507812";"-157.6361541748047";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootDraugrLockpick10 × 1 [skyrim.esm|08FFF5] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootDraugrScrolls10 × 1 [skyrim.esm|0A44CE] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootDraugrArmor25 × 1 [skyrim.esm|06883B] ; LootDraugrWeapon15 × 1 [skyrim.esm|068837] ; LootDraugrChestPotions15 × 1 [skyrim.esm|0C2965] ; LootDraugrArrows15 × 1 [skyrim.esm|08850E] ; LootDraugrGems15 × 1 [skyrim.esm|08850F] ; LootDraugrSoulGems20 × 1 [skyrim.esm|068836] ; Or × 20 [skyrim.esm|00000F] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096DB";"Urne";"skyrim.esm|01C4AA";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"2307.093017578125";"-1500.8367919921875";"399.99896240234375";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096CD";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1200.154541015625";"6970.744140625";"-109.2480697631836";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096CC";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1222.5552978515625";"6939.00390625";"-109.2480697631836";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096C3";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-960.7568359375";"6203.7822265625";"-16.302001953125";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096C2";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-995.5501708984375";"6209.12451171875";"-15.91253662109375";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096C1";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1091.759765625";"6270.95068359375";"-15.91253662109375";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096C0";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1114.238525390625";"6319.92529296875";"-15.91253662109375";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096AF";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-2400.195068359375";"5821.96142578125";"-16.722232818603516";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096AE";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-2444.957763671875";"5851.96630859375";"-16.722232818603516";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096AD";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-2408.335693359375";"5854.94091796875";"-17.486501693725586";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096AC";"Urne";"skyrim.esm|01C4AA";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1987.8643798828125";"5753.3017578125";"-19.217315673828125";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|0096AB";"Urne";"skyrim.esm|01C4AA";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-2121.50537109375";"5614.24365234375";"-19.217315673828125";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|009699";"Urne";"skyrim.esm|01C4AA";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1153.724853515625";"7585.12890625";"-157.21536254882812";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|008BB4";"Coffre";"skyrim.esm|020671";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"2733.775146484375";"4906.58642578125";"-311.2876892089844";"LootDraugrChestBossBase × 1 [skyrim.esm|0B4209] ; LootImperialLuck × 5 [skyrim.esm|0AA02C] ; LootDraugrScrolls10 × 1 [skyrim.esm|0A44CE] ; LootDraugrSoulGems20 × 1 [skyrim.esm|068836] ; LootDraugrJewelry15 × 1 [skyrim.esm|088510] ; LootDraugrGems15 × 1 [skyrim.esm|08850F] ; LootDraugrChestPotions25 × 1 [skyrim.esm|03AC20] ; LootDraugrGoldBoss01 × 1 [skyrim.esm|088513] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootDraugrWeapon25 × 1 [skyrim.esm|088515] ; LootDraugrArmor50 × 1 [skyrim.esm|088514] ; LootDraugrChestBossMagicItem25 × 1 [skyrim.esm|034901] ; LootDraugrLockpick10 × 1 [skyrim.esm|08FFF5] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LItemEnchJewelryAll15 × 1 [skyrim.esm|101073] ; LItemSpecialLoot100 × 1 [skyrim.esm|1031D0] ; LootStaffsAll15 × 1 [skyrim.esm|104ABB] ; LootEnchRobes10 × 1 [skyrim.esm|10F9B5]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|004ECB";"Coffre";"skyrim.esm|020670";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-1789.9022216796875";"5002.1015625";"-17.447662353515625";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootDraugrLockpick10 × 1 [skyrim.esm|08FFF5] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootDraugrScrolls10 × 1 [skyrim.esm|0A44CE] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootDraugrArmor25 × 1 [skyrim.esm|06883B] ; LootDraugrWeapon15 × 1 [skyrim.esm|068837] ; LootDraugrChestPotions15 × 1 [skyrim.esm|0C2965] ; LootDraugrArrows15 × 1 [skyrim.esm|08850E] ; LootDraugrGems15 × 1 [skyrim.esm|08850F] ; LootDraugrSoulGems20 × 1 [skyrim.esm|068836] ; Or × 20 [skyrim.esm|00000F] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Crypte de Sombreval";"Crypte de Sombreval";"dawnguard.esm|000EB8";"dawnguard.esm|002FA2";"Coffre";"skyrim.esm|020670";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"5293.376953125";"2168.7568359375";"-53.616268157958984";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootDraugrLockpick10 × 1 [skyrim.esm|08FFF5] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootDraugrScrolls10 × 1 [skyrim.esm|0A44CE] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootDraugrArmor25 × 1 [skyrim.esm|06883B] ; LootDraugrWeapon15 × 1 [skyrim.esm|068837] ; LootDraugrChestPotions15 × 1 [skyrim.esm|0C2965] ; LootDraugrArrows15 × 1 [skyrim.esm|08850E] ; LootDraugrGems15 × 1 [skyrim.esm|08850F] ; LootDraugrSoulGems20 × 1 [skyrim.esm|068836] ; Or × 20 [skyrim.esm|00000F] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|00F7CB";"Sacoche de Sorine";"dawnguard.esm|00F7CA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-148185.78125";"64177.7421875";"-7695.19580078125";"Gyrostat dwemer × 7 [skyrim.esm|0C8868]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|003506";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"111606.8984375";"87697.296875";"-5326.5224609375";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|003505";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"75930.9609375";"47025.55078125";"-6545.943359375";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|003504";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-121418.7265625";"91321.9921875";"-7698.68994140625";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|003503";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-115011.1484375";"40769.80859375";"-6782.5810546875";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|003502";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-34400.22265625";"69357.0546875";"-13938.369140625";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
