"source";"source_id";"type";"plugin";"entree";"cible";"cible_id";"type_cible";"quantite";"niveau";"chance_vide";"flags_liste";"globale_chance";"concerne_keizaal"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"5";"LItemEnchNecklaceMisc";"skyrim.esm|101069";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"6";"LItemEnchNecklaceResistShock";"skyrim.esm|10106D";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"7";"LItemEnchNecklaceStamina";"skyrim.esm|10106E";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"8";"LItemEnchNecklaceAlchemy";"skyrim.esm|10DF5F";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"9";"LItemEnchNecklaceBlock";"skyrim.esm|10DF60";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"10";"LItemEnchNecklaceHeavyArmor";"skyrim.esm|10DF62";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"11";"LItemEnchNecklaceLightArmor";"skyrim.esm|10DF63";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"12";"LItemEnchNecklaceLockpicking";"skyrim.esm|10DF64";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"13";"LItemEnchNecklaceMagicka";"skyrim.esm|10DF65";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"14";"LItemEnchNecklaceOneHanded";"skyrim.esm|10DF66";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"15";"LItemEnchNecklacePickpocket";"skyrim.esm|10DF68";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"16";"LItemEnchNecklaceSmithing";"skyrim.esm|10DF69";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"17";"LItemEnchNecklaceSneak";"skyrim.esm|10DF6A";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"18";"LItemEnchNecklaceSpeechcraft";"skyrim.esm|10DF6B";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"19";"LItemEnchNecklaceTwoHanded";"skyrim.esm|10DF6D";"LVLI";"1";"1";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"20";"LItemEnchNecklaceHealRate";"skyrim.esm|10DF61";"LVLI";"1";"16";"75";"3";"";"false"
"LItemEnchNecklaceAll25";"skyrim.esm|1046DB";"LVLI";"Skyrim.esm";"21";"LItemEnchNecklaceStaminaRate";"skyrim.esm|10DF6C";"LVLI";"1";"16";"75";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"1";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"2";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"3";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"4";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"5";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"6";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"7";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"8";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"9";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"4";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"10";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"5";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"11";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"5";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"12";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"6";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"13";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"6";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"14";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"7";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"15";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"7";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"16";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"7";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"17";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"8";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"18";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"8";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"19";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"9";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"20";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"9";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"21";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"10";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"22";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"10";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"23";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"11";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"24";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"11";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"25";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"12";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"26";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"12";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"27";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"13";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"28";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"13";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"29";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"14";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"30";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"14";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"31";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"15";"25";"3";"";"false"
"LItemJewelryNecklace75";"skyrim.esm|1046DA";"LVLI";"Skyrim.esm";"32";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"16";"25";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"1";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"2";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"3";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"4";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"5";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"6";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"7";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"8";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"9";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"4";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"10";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"5";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"11";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"5";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"12";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"6";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"13";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"6";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"14";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"7";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"15";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"7";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"16";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"7";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"17";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"8";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"18";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"8";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"19";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"9";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"20";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"9";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"21";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"10";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"22";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"10";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"23";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"11";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"24";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"11";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"25";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"12";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"26";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"12";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"27";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"13";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"28";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"13";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"29";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"14";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"30";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"14";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"31";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"15";"75";"3";"";"false"
"LItemJewelryNecklace25";"skyrim.esm|1046D9";"LVLI";"Skyrim.esm";"32";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"16";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"1";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"2";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"3";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"4";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"5";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"6";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"7";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"8";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"9";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"4";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"10";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"5";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"11";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"5";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"12";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"6";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"13";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"6";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"14";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"7";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"15";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"7";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"16";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"7";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"17";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"8";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"18";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"8";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"19";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"9";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"20";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"9";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"21";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"10";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"22";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"10";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"23";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"11";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"24";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"11";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"25";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"12";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"26";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"12";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"27";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"13";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"28";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"13";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"29";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"14";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"30";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"14";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"31";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"15";"75";"3";"";"false"
"LItemJewelryRing25";"skyrim.esm|1046D8";"LVLI";"Skyrim.esm";"32";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"16";"75";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"1";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"2";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"3";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"4";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"5";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"6";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"7";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"8";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"1";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"9";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"4";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"10";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"5";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"11";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"5";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"12";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"6";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"13";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"6";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"14";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"7";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"15";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"7";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"16";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"7";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"17";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"8";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"18";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"8";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"19";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"9";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"20";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"9";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"21";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"10";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"22";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"10";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"23";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"11";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"24";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"11";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"25";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"12";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"26";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"12";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"27";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"13";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"28";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"13";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"29";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"14";"25";"3";"";"false"
"LItemJewelryRing75";"skyrim.esm|1046D7";"LVLI";"Skyrim.esm";"30";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"14";"25";"3";"";"false"
